time,Cyclone_Inlet_Gas_Temp,Cyclone_Material_Temp,Cyclone_Outlet_Gas_draft,Cyclone_cone_draft,Cyclone_Gas_Outlet_Temp,Cyclone_Inlet_Draft,anomaly,state
2017-07-29 04:30:00,788.32,880.57,-99.97,-107.01,815.69,-72.5,-1,2
2017-07-31 15:35:00,730.68,902.45,-95.01,-119.91,708.67,-89.76,-1,2
2017-07-31 16:10:00,975.02,975.4,-67.22,-75.82,843.04,-56.61,-1,2
2017-07-31 16:15:00,893.15,840.83,-83.49,-76.79,841.01,-73.94,-1,2
2017-07-31 16:20:00,978.56,937.41,-76.58,-79.76,851.29,-63.74,-1,2
2017-07-31 16:25:00,951.52,861.53,-91.66,-97.2,877.69,-79.57,-1,2
2017-08-05 03:25:00,801.93,914.42,-80.94,-108.75,801.68,-56.52,-1,2
2017-08-05 05:20:00,881.28,904.68,-76.24,-88.1,819.74,-61.82,-1,2
2017-08-09 14:55:00,962.55,935.64,-98.0,-111.07,867.67,-65.59,-1,2
2017-08-09 15:00:00,971.05,963.96,-105.55,-123.54,891.74,-79.5,-1,2
2017-08-09 15:05:00,980.8,971.8,-109.07,-126.01,903.83,-79.73,-1,2
2017-08-09 15:10:00,972.88,979.57,-107.84,-115.31,917.39,-73.89,-1,2
2017-08-09 15:15:00,957.28,973.75,-103.4,-116.4,917.76,-82.02,-1,2
2017-08-20 00:20:00,965.72,891.37,-89.72,-122.91,844.48,-76.66,-1,2
2017-08-22 20:05:00,814.97,824.76,-85.07,-107.0,822.65,-77.87,-1,2
2017-08-22 20:10:00,851.1,806.12,-79.33,-114.4,786.71,-59.31,-1,2
2017-08-22 20:15:00,938.5,897.28,-82.31,-109.61,847.75,-69.4,-1,2
2017-09-09 04:50:00,1090.91,1051.41,-89.86,-122.34,958.85,-71.69,-1,2
2017-09-09 04:55:00,895.1,1023.59,-56.84,-83.07,956.46,-47.42,-1,2
2017-09-09 13:05:00,951.14,883.98,-73.39,-86.48,742.85,-64.73,-1,2
2017-09-09 13:10:00,935.8,883.62,-70.38,-94.89,786.56,-68.68,-1,2
2017-09-09 13:15:00,945.95,898.51,-72.69,-99.29,822.26,-71.25,-1,2
2017-09-09 13:20:00,936.3,904.08,-76.3,-101.03,846.07,-80.62,-1,2
2017-09-09 13:25:00,933.14,914.15,-61.21,-83.6,847.46,-64.81,-1,2
2017-09-09 13:30:00,989.28,953.81,-67.36,-93.69,842.65,-72.61,-1,2
2017-09-09 13:35:00,947.87,931.11,-62.66,-89.07,835.53,-65.01,-1,2
2017-09-11 07:15:00,988.27,0.0,-202.94,-229.52,968.86,-179.62,-1,2
2017-09-11 07:40:00,1027.23,0.0,-197.58,-219.32,945.09,-175.64,-1,2
2017-09-13 23:25:00,907.83,876.27,-88.26,-104.27,761.17,-72.19,-1,2
2017-09-13 23:30:00,940.26,875.06,-93.01,-111.26,817.29,-70.69,-1,2
2017-09-13 23:35:00,951.14,895.63,-91.25,-105.13,861.6,-71.77,-1,2
2017-09-13 23:45:00,1003.54,930.05,-96.04,-115.06,887.43,-85.37,-1,2
2017-09-14 03:10:00,976.36,876.63,-76.17,-96.98,822.57,-66.75,-1,2
2017-09-14 03:15:00,977.97,892.24,-78.34,-98.01,866.32,-69.14,-1,2
2017-09-14 03:20:00,952.69,899.14,-86.87,-116.96,885.76,-80.68,-1,2
2017-09-14 03:25:00,971.73,905.91,-100.32,-129.65,891.59,-89.1,-1,2
2017-09-14 04:05:00,1018.93,1012.44,-122.81,-141.82,951.54,-103.03,-1,2
2017-09-14 04:50:00,1010.51,1054.05,-136.26,-150.44,952.16,-108.45,-1,2
2017-09-14 04:55:00,986.48,1052.72,-140.96,-156.07,973.12,-115.14,-1,2
2017-09-14 05:00:00,998.47,1054.49,-144.83,-153.69,976.78,-110.83,-1,2
2017-09-14 05:05:00,997.92,1044.11,-144.36,-162.54,988.23,-111.22,-1,2
2017-09-17 19:25:00,855.3,891.64,-79.43,-97.41,790.87,-71.26,-1,2
2017-09-17 19:50:00,1034.01,995.69,-87.59,-107.84,925.15,-81.43,-1,2
2017-09-17 19:55:00,942.11,1014.08,-95.93,-115.88,940.58,-91.86,-1,2
2017-09-17 20:05:00,1025.06,1014.17,-109.36,-134.92,951.2,-104.08,-1,2
2017-09-17 20:15:00,1042.35,1087.74,-126.46,-148.16,978.81,-113.05,-1,2
2017-10-19 07:45:00,955.74,938.54,-51.94,-85.26,841.21,-54.56,-1,2
2017-10-19 08:10:00,898.35,896.04,-62.27,-89.28,868.63,-54.94,-1,2
2017-10-19 08:25:00,837.23,837.72,-77.34,-96.0,838.85,-74.57,-1,2
2017-10-19 08:30:00,806.31,823.59,-79.49,-100.17,814.02,-77.44,-1,2
2017-10-19 08:35:00,812.02,833.28,-88.09,-102.82,804.88,-85.0,-1,2
2017-10-19 08:50:00,831.45,852.38,-85.26,-107.85,823.5,-79.21,-1,2
2017-10-19 09:20:00,973.28,997.66,-91.23,-118.43,884.62,-82.99,-1,2
2017-10-19 09:25:00,1013.05,999.3,-94.55,-133.1,934.75,-73.31,-1,2
2017-10-19 09:30:00,1072.53,1062.59,-111.24,-137.28,977.34,-99.92,-1,2
2017-10-19 09:35:00,1043.48,1024.19,-120.34,-134.38,976.13,-109.82,-1,2
2017-10-19 09:40:00,1070.32,1040.6,-114.78,-144.78,974.09,-103.75,-1,2
2017-10-19 09:45:00,949.57,943.27,-85.93,-111.22,935.05,-76.05,-1,2
2017-10-19 10:05:00,1084.77,1057.34,-101.14,-127.42,954.45,-84.74,-1,2
2017-10-19 10:10:00,1058.81,1020.8,-103.34,-138.13,978.49,-86.86,-1,2
2017-10-19 10:15:00,1071.84,1026.62,-91.33,-133.97,985.69,-66.57,-1,2
2017-10-19 10:20:00,981.96,992.02,-113.66,-151.96,966.71,-88.38,-1,2
2017-10-19 10:50:00,1012.39,998.19,-110.63,-130.01,903.87,-88.4,-1,2
2017-10-19 10:55:00,988.0,957.16,-113.19,-141.42,936.94,-92.64,-1,2
2017-10-20 02:50:00,797.67,763.34,-87.1,-127.67,800.05,-63.08,-1,2
2017-10-20 04:45:00,975.8,878.97,-75.27,-117.04,908.52,-75.15,-1,2
2017-10-21 19:30:00,1092.22,1091.25,-127.84,-152.08,960.29,-115.49,-1,2
2017-10-21 19:35:00,1078.16,1049.64,-126.43,-150.59,949.94,-113.93,-1,2
2017-10-21 19:40:00,1092.44,1050.29,-129.96,-152.53,940.48,-112.61,-1,2
2017-10-21 19:45:00,1116.0,1075.18,-128.24,-156.2,943.83,-108.31,-1,2
2017-10-23 13:15:00,871.74,1008.51,-80.42,-109.86,877.66,-66.64,-1,2
2017-10-23 17:55:00,809.95,832.03,-97.0,-120.56,843.42,-80.48,-1,2
2017-10-23 20:15:00,807.86,840.26,-77.63,-112.53,849.12,-63.28,-1,2
2017-10-27 18:25:00,927.2,935.32,-69.69,-91.51,778.84,-55.18,-1,2
2017-10-27 18:30:00,912.24,963.66,-75.72,-95.02,823.36,-56.29,-1,2
2017-10-27 18:35:00,824.1,939.37,-85.72,-100.05,841.05,-72.01,-1,2
2017-10-27 18:50:00,936.97,932.96,-64.2,-76.79,873.25,-61.44,-1,2
2017-10-27 18:55:00,902.02,902.4,-69.88,-81.39,865.87,-69.7,-1,2
2017-10-27 19:00:00,944.28,950.67,-62.76,-78.26,868.71,-60.44,-1,2
2017-10-27 19:05:00,938.96,937.91,-67.88,-81.38,870.31,-69.48,-1,2
2017-10-27 19:10:00,901.84,929.4,-69.54,-82.29,871.22,-67.58,-1,2
2017-10-27 19:15:00,862.01,900.02,-70.02,-83.15,858.16,-67.73,-1,2
2017-10-31 23:55:00,945.18,941.02,-96.95,-92.6,872.59,-81.17,-1,2
2017-11-01 00:00:00,950.89,950.57,-101.42,-100.28,898.07,-81.93,-1,2
2017-11-01 00:15:00,967.73,961.27,-106.19,-107.74,887.7,-85.85,-1,2
2017-11-01 20:15:00,923.34,963.52,-64.83,-81.1,816.8,-69.25,-1,2
2017-11-01 20:20:00,939.74,950.85,-72.65,-89.81,847.17,-71.62,-1,2
2017-11-04 09:55:00,974.5,1123.82,-87.42,-92.85,824.05,-78.25,-1,2
2017-11-16 19:50:00,967.98,1038.03,-109.48,-106.9,891.92,-89.67,-1,2
2017-11-16 19:55:00,997.86,1043.2,-121.81,-109.46,874.21,-99.43,-1,2
2017-11-18 19:10:00,954.91,996.85,-248.12,-119.57,997.37,-203.89,-1,2
2017-12-08 21:40:00,903.68,865.68,-73.5,-97.0,844.18,-65.53,-1,2
2017-12-08 21:50:00,933.91,890.88,-86.13,-107.99,843.11,-77.9,-1,2
2017-12-08 21:55:00,966.78,909.01,-76.69,-107.03,884.41,-71.24,-1,2
2017-12-08 22:00:00,955.0,904.05,-79.84,-107.33,898.73,-75.57,-1,2
2017-12-09 09:35:00,970.35,990.7,-130.05,-154.68,980.53,-102.7,-1,2
2017-12-09 11:25:00,1048.25,1052.07,-139.06,-160.91,991.31,-113.44,-1,2
2017-12-09 11:30:00,1022.86,1032.53,-140.91,-161.12,995.95,-113.52,-1,2
2017-12-09 11:35:00,981.59,1018.85,-136.87,-162.36,992.2,-109.83,-1,2
2017-12-12 11:05:00,772.36,773.48,-96.72,-130.66,765.98,-76.52,-1,2
2017-12-12 11:10:00,815.78,833.78,-93.58,-118.55,783.64,-69.47,-1,2
2017-12-12 11:40:00,815.01,813.38,-105.38,-129.89,824.04,-86.44,-1,2
2017-12-12 23:50:00,983.8,1375.0,-64.71,-84.36,879.08,-63.67,-1,2
2017-12-12 23:55:00,977.17,1360.22,-66.28,-92.85,874.78,-70.2,-1,2
2017-12-13 00:00:00,948.98,885.0,-61.06,-82.45,858.94,-58.93,-1,2
2017-12-14 12:05:00,797.13,802.57,-90.02,-118.41,796.54,-69.13,-1,2
2017-12-14 12:10:00,851.89,903.2,-81.6,-104.33,800.78,-61.0,-1,2
2017-12-25 06:20:00,938.02,996.64,-61.77,-88.32,931.04,-37.43,-1,2
2017-12-25 07:30:00,784.15,794.84,-102.13,-110.63,776.61,-79.18,-1,2
2017-12-25 07:50:00,837.96,837.36,-98.5,-118.05,838.62,-68.18,-1,2
2017-12-25 08:45:00,1006.55,999.4,-55.83,-76.57,857.38,-40.29,-1,2
2017-12-25 08:50:00,1028.97,1005.1,-77.07,-88.28,852.15,-56.61,-1,2
2017-12-25 08:55:00,1018.75,1001.32,-74.26,-89.26,858.48,-54.81,-1,2
2017-12-25 09:00:00,993.16,1008.17,-79.83,-109.6,873.52,-56.69,-1,2
2017-12-25 09:05:00,982.79,1003.96,-84.39,-105.91,886.16,-61.18,-1,2
2017-12-25 09:10:00,915.43,990.45,-85.31,-98.62,876.88,-62.8,-1,2
2017-12-25 09:15:00,894.81,942.83,-83.91,-107.65,855.31,-55.39,-1,2
2017-12-25 09:20:00,981.89,969.54,-92.76,-108.51,881.92,-64.87,-1,2
2017-12-25 09:45:00,964.21,967.35,-105.86,-132.86,896.67,-70.75,-1,2
2017-12-25 09:50:00,1012.04,995.26,-110.63,-132.78,947.69,-73.17,-1,2
2017-12-25 09:55:00,1007.74,1005.87,-119.72,-141.51,955.43,-93.36,-1,2
2017-12-27 17:40:00,927.07,975.99,-72.1,-97.25,910.54,-51.76,-1,2
2017-12-27 18:15:00,1002.56,960.58,-67.77,-81.25,800.91,-49.62,-1,2
2017-12-27 18:20:00,987.0,971.65,-94.51,-109.38,813.67,-79.05,-1,2
2017-12-27 20:20:00,761.96,795.46,-90.86,-116.72,798.34,-63.42,-1,2
2017-12-27 20:30:00,876.49,842.12,-83.85,-107.1,785.03,-57.45,-1,2
2017-12-27 20:35:00,1047.04,906.28,-99.9,-125.65,876.6,-73.64,-1,2
2017-12-27 20:40:00,1003.03,928.61,-73.05,-88.6,907.9,-54.54,-1,2
2017-12-27 20:50:00,1028.63,921.11,-83.8,-104.83,870.81,-66.91,-1,2
2017-12-28 11:10:00,864.97,908.29,-72.07,-100.2,859.12,-52.55,-1,2
2017-12-28 11:40:00,910.43,865.36,-72.72,-102.41,819.73,-52.41,-1,2
2017-12-28 11:45:00,964.04,904.67,-89.81,-116.39,864.29,-67.88,-1,2
2017-12-28 14:50:00,918.88,848.29,-100.07,-126.77,804.72,-71.68,-1,2
2017-12-28 14:55:00,967.62,883.56,-104.07,-122.98,892.48,-82.28,-1,2
2017-12-29 03:55:00,1031.95,978.96,-122.15,-150.57,944.07,-82.0,-1,2
2017-12-29 07:10:00,967.96,946.22,-93.82,-110.26,895.46,-61.27,-1,2
2017-12-29 07:20:00,982.75,947.55,-101.39,-123.04,893.37,-67.8,-1,2
2017-12-29 07:25:00,984.23,961.53,-108.24,-139.34,926.18,-74.04,-1,2
2017-12-29 07:30:00,1001.1,964.08,-110.6,-132.09,949.67,-79.15,-1,2
2018-01-01 01:00:00,790.13,815.1,-84.14,-107.44,798.67,-61.46,-1,2
2018-01-01 01:05:00,824.02,876.62,-90.88,-107.15,798.28,-57.52,-1,2
2018-01-08 05:20:00,885.32,922.73,-87.64,-107.6,835.37,-60.74,-1,2
2018-01-16 11:05:00,827.49,816.61,-98.27,-112.37,798.42,-68.74,-1,2
2018-01-16 11:15:00,766.74,816.93,-86.05,-121.38,770.45,-69.98,-1,2
2018-01-16 15:15:00,796.28,849.49,-83.57,-95.09,838.87,-60.46,-1,2
2018-01-16 19:10:00,859.3,754.89,-97.46,-100.23,823.21,-79.08,-1,2
2018-01-16 19:15:00,826.21,744.26,-118.26,-123.96,807.25,-88.06,-1,2
2018-01-18 03:15:00,960.87,945.14,-100.13,-113.15,893.34,-78.43,-1,2
2018-02-02 09:40:00,888.61,864.78,-82.42,-87.78,846.35,-65.41,-1,2
2018-02-02 09:45:00,918.9,898.5,-85.09,-86.15,860.6,-69.41,-1,2
2018-02-02 09:55:00,977.22,936.19,-90.22,-91.96,857.52,-70.79,-1,2
2018-02-02 10:00:00,934.28,912.93,-84.97,-86.37,857.13,-70.01,-1,2
2018-02-02 10:10:00,954.42,938.81,-105.16,-107.78,866.29,-75.09,-1,2
2018-02-02 10:15:00,1001.78,974.31,-99.68,-107.92,906.46,-64.25,-1,2
2018-02-02 10:20:00,972.39,989.17,-96.72,-105.17,911.58,-67.88,-1,2
2018-02-02 10:25:00,954.89,999.15,-111.51,-113.36,912.91,-91.23,-1,2
2018-02-02 11:15:00,1007.72,1004.05,-128.48,-126.58,933.1,-89.98,-1,2
2018-02-06 08:20:00,910.65,984.18,-91.39,-86.11,859.22,-63.44,-1,2
2018-02-06 08:25:00,943.38,1006.33,-88.69,-82.8,904.33,-62.15,-1,2
2018-02-11 16:25:00,959.28,952.78,-86.61,-84.92,856.52,-67.85,-1,2
2018-02-11 16:40:00,966.72,994.71,-75.42,-74.02,867.4,-60.13,-1,2
2018-02-11 16:45:00,982.47,1018.6,-83.25,-85.67,868.94,-68.73,-1,2
2018-02-11 16:50:00,978.32,998.96,-73.36,-76.92,859.34,-61.66,-1,2
2018-02-11 16:55:00,966.29,1011.35,-73.53,-77.17,856.21,-58.38,-1,2
2018-02-11 17:00:00,975.39,1018.03,-75.68,-79.19,853.32,-58.26,-1,2
2018-02-11 17:20:00,996.06,1057.19,-75.46,-77.83,837.02,-63.79,-1,2
2018-02-11 17:25:00,928.46,998.08,-91.32,-94.03,837.96,-75.23,-1,2
2018-02-11 17:30:00,949.46,1020.41,-108.86,-103.99,852.39,-90.24,-1,2
2018-02-17 13:00:00,992.6,1023.25,-114.32,-127.55,902.04,-86.03,-1,2
2018-02-17 13:40:00,986.53,1060.38,-149.3,-151.37,963.01,-106.86,-1,2
2018-02-17 22:10:00,1002.61,1012.62,-134.91,-152.58,1001.38,-101.34,-1,2
2018-02-17 22:30:00,891.1,970.04,-84.65,-95.08,951.36,-51.97,-1,2
2018-02-17 22:35:00,987.09,1023.26,-89.86,-83.16,981.76,-55.68,-1,2
2018-02-17 22:40:00,1002.49,1042.39,-82.8,-95.2,999.5,-56.93,-1,2
2018-02-17 22:45:00,916.62,971.6,-79.72,-87.49,912.04,-54.69,-1,2
2018-02-17 22:50:00,963.42,1013.29,-94.94,-102.02,969.21,-58.58,-1,2
2018-02-17 22:55:00,987.21,1006.33,-117.53,-135.89,981.33,-82.94,-1,2
2018-02-20 00:45:00,943.6,922.92,-71.88,-91.26,808.37,-72.47,-1,2
2018-02-20 00:50:00,944.53,913.72,-71.07,-95.81,826.36,-70.36,-1,2
2018-02-20 00:55:00,849.49,886.22,-70.95,-91.64,788.49,-69.47,-1,2
2018-02-20 01:00:00,945.26,894.72,-60.6,-79.77,850.9,-56.58,-1,2
2018-02-20 01:15:00,842.58,852.28,-84.79,-106.82,798.88,-81.65,-1,2
2018-02-20 01:30:00,905.35,870.65,-71.03,-95.84,858.08,-71.54,-1,2
2018-02-20 01:45:00,935.91,908.61,-78.03,-99.67,879.47,-77.93,-1,2
2018-02-20 01:50:00,952.27,922.72,-62.43,-81.69,879.91,-57.2,-1,2
2018-02-20 02:00:00,839.97,846.34,-74.51,-90.68,800.08,-71.54,-1,2
2018-02-20 02:15:00,973.24,896.19,-56.25,-74.77,901.87,-50.08,-1,2
2018-02-20 02:20:00,914.85,896.64,-65.79,-91.77,872.67,-64.28,-1,2
2018-02-22 13:30:00,1065.74,1089.7,-156.03,-157.45,962.6,-114.76,-1,2
2018-02-22 18:25:00,794.38,872.48,-91.82,-111.84,795.75,-63.71,-1,2
2018-02-22 18:30:00,867.11,999.24,-83.74,-99.26,889.89,-57.6,-1,2
2018-02-22 18:35:00,958.12,1026.86,-100.9,-113.17,880.51,-68.11,-1,2
2018-02-24 09:10:00,1005.96,1059.92,-267.14,2.28,879.59,-215.1,-1,2
2018-02-24 09:35:00,942.15,1014.54,-88.43,-94.03,844.81,-62.31,-1,2
2018-02-24 09:45:00,978.63,1051.83,-90.18,-100.08,960.79,-68.56,-1,2
2018-02-24 10:15:00,699.65,1047.59,-140.36,-150.09,1002.81,-97.98,-1,2
2018-02-26 20:15:00,883.37,841.47,-80.48,-87.26,814.75,-68.76,-1,2
2018-02-26 20:25:00,908.01,864.09,-84.84,-97.83,846.34,-76.67,-1,2
2018-02-26 20:30:00,941.67,878.24,-83.17,-93.94,864.1,-75.86,-1,2
2018-02-26 20:55:00,984.49,964.35,-111.31,-126.11,930.15,-79.95,-1,2
2018-02-26 21:10:00,1021.67,955.55,-126.27,-129.71,958.37,-93.04,-1,2
2018-02-28 19:25:00,808.65,978.94,-78.26,-104.42,800.73,-67.98,-1,2
2018-02-28 19:35:00,988.81,1019.59,-72.43,-86.61,847.46,-55.75,-1,2
2018-02-28 19:40:00,910.48,1023.88,-84.28,-98.43,844.49,-72.4,-1,2
2018-02-28 19:45:00,977.14,1023.64,-104.32,-122.8,909.32,-89.84,-1,2
2018-02-28 19:55:00,1076.39,1000.38,-122.72,-137.2,1014.2,-92.96,-1,2
2018-02-28 20:00:00,1047.12,1022.28,-128.04,-142.27,979.26,-98.23,-1,2
2018-03-01 12:40:00,1050.79,993.36,-123.1,-142.35,1001.63,-89.31,-1,2
2018-03-01 12:45:00,1017.03,1021.94,-145.33,-164.94,965.89,-110.45,-1,2
2018-03-07 07:40:00,1056.7,1022.49,-135.22,-148.58,962.48,-97.69,-1,2
2018-03-07 19:25:00,832.71,849.75,-87.09,-108.61,806.54,-62.48,-1,2
2018-03-07 23:05:00,805.06,766.25,-113.4,-128.45,800.44,-96.33,-1,2
2018-03-08 01:25:00,909.32,852.94,-77.87,-102.12,781.37,-73.07,-1,2
2018-03-13 02:50:00,992.06,1015.4,-66.8,-80.01,825.69,-54.5,-1,2
2018-03-13 03:15:00,962.36,957.34,-72.42,-85.95,813.05,-56.49,-1,2
2018-03-13 03:20:00,888.86,883.11,-77.4,-89.21,796.07,-63.53,-1,2
2018-03-13 03:25:00,911.22,892.46,-74.78,-84.07,795.61,-67.24,-1,2
2018-03-13 03:30:00,909.59,896.24,-77.72,-86.16,793.13,-65.18,-1,2
2018-03-13 03:35:00,938.78,909.64,-86.68,-95.64,791.2,-75.23,-1,2
2018-03-13 03:40:00,939.65,910.61,-83.38,-96.61,791.36,-73.2,-1,2
2018-03-13 03:45:00,959.05,917.95,-78.34,-86.9,795.23,-65.41,-1,2
2018-03-13 03:50:00,912.74,911.92,-86.16,-96.08,797.6,-68.24,-1,2
2018-03-13 03:55:00,931.04,915.51,-84.46,-95.71,800.07,-74.03,-1,2
2018-03-13 04:05:00,881.76,919.13,-89.63,-94.15,799.63,-65.32,-1,2
2018-03-14 00:25:00,939.67,73.38,-223.59,-223.85,706.02,-173.85,-1,2
2018-03-19 11:30:00,922.57,964.51,-250.3,-134.22,509.25,-181.34,-1,2
2018-03-19 11:55:00,927.83,957.02,-260.11,-112.22,519.01,-190.81,-1,2
2018-03-20 00:15:00,942.86,957.85,-77.74,-56.87,1375.0,-65.4,-1,2
2018-03-20 00:20:00,943.14,974.45,-60.54,-50.77,1202.16,-45.35,-1,2
2018-03-20 00:25:00,942.33,981.23,-60.03,-49.75,1102.1,-45.24,-1,2
2018-03-20 00:30:00,932.87,957.18,-60.64,-49.81,1026.9,-48.6,-1,2
2018-03-20 01:10:00,940.79,898.52,-89.29,-71.31,839.85,-73.7,-1,2
2018-03-20 01:15:00,970.27,922.6,-96.33,-78.09,836.46,-77.04,-1,2
2018-03-20 01:20:00,980.68,951.2,-100.34,-83.56,837.42,-86.24,-1,2
2018-03-20 19:50:00,980.11,952.65,-119.97,-118.27,978.18,-86.53,-1,2
2018-03-20 20:20:00,1006.82,998.48,-126.79,-118.46,977.45,-93.67,-1,2
2018-04-04 03:40:00,736.25,1028.92,-90.58,-83.25,730.92,-72.62,-1,2
2018-04-04 03:45:00,815.05,1037.22,-90.6,-87.73,792.14,-60.66,-1,2
2018-04-04 03:50:00,882.23,1049.86,-81.91,-89.12,820.57,-68.05,-1,2
2018-04-04 03:55:00,904.94,1034.65,-92.83,-69.45,817.07,-74.07,-1,2
2018-04-04 04:00:00,919.11,1016.69,-75.82,-77.63,816.27,-52.84,-1,2
2018-04-04 04:05:00,931.8,1016.45,-88.08,-81.23,823.31,-66.67,-1,2
2018-04-04 04:10:00,933.16,993.85,-81.1,-82.47,830.7,-70.64,-1,2
2018-04-04 04:15:00,911.25,949.91,-81.34,-77.85,840.6,-63.95,-1,2
2018-04-04 05:55:00,997.04,998.2,-147.89,-125.51,947.51,-90.84,-1,2
2018-04-04 06:05:00,1003.31,1010.75,-151.12,-134.38,953.54,-92.65,-1,2
2018-04-08 12:00:00,829.23,933.33,-101.56,-99.29,772.35,-72.37,-1,2
2018-04-08 12:10:00,805.29,908.19,-90.75,-98.75,776.4,-59.8,-1,2
2018-04-14 09:20:00,887.89,834.3,-99.52,-91.51,864.18,-61.7,-1,2
2018-04-14 12:30:00,933.37,862.63,-84.79,-86.28,801.07,-66.79,-1,2
2018-04-14 12:35:00,902.51,851.61,-87.0,-88.35,805.14,-66.05,-1,2
2018-04-19 10:30:00,915.86,971.23,-291.59,-50.93,830.21,-204.45,-1,2
2018-04-28 12:30:00,980.12,1102.37,-99.28,-90.65,617.22,-63.3,-1,2
2018-04-28 12:35:00,980.94,1121.55,-93.85,-94.19,617.54,-62.23,-1,2
2018-04-28 12:40:00,968.76,1038.2,-164.31,-149.37,617.21,-126.18,-1,2
2018-04-28 12:45:00,941.35,935.68,-121.66,-119.85,616.44,-90.86,-1,2
2018-04-28 12:50:00,919.43,907.93,-105.99,-108.08,616.26,-78.99,-1,2
2018-04-28 13:50:00,976.52,1107.72,-80.87,-75.12,626.52,-51.89,-1,2
2018-04-28 13:55:00,962.86,1058.13,-85.55,-73.24,626.9,-60.13,-1,2
2018-04-28 14:00:00,944.85,1007.57,-82.29,-81.4,627.51,-62.92,-1,2
2018-04-28 14:05:00,926.96,965.81,-90.11,-84.59,628.17,-62.34,-1,2
2018-04-28 14:10:00,908.32,932.57,-112.21,-110.62,628.72,-93.36,-1,2
2018-04-28 14:35:00,984.06,1021.87,-83.44,-88.73,632.61,-68.18,-1,2
2018-04-28 14:40:00,978.84,1002.9,-117.41,-119.31,633.16,-102.44,-1,2
2018-04-28 14:55:00,912.7,867.92,-134.65,-127.95,631.19,-97.73,-1,2
2018-04-29 01:50:00,926.51,822.25,-114.69,-108.99,603.74,-75.66,-1,2
2018-05-01 15:05:00,758.31,979.12,-93.94,-95.15,788.52,-59.57,-1,2
2018-05-01 15:10:00,817.44,938.84,-72.2,-86.27,828.86,-68.68,-1,2
2018-05-01 15:20:00,929.89,935.78,-78.24,-81.74,846.09,-68.27,-1,2
2018-05-02 19:00:00,835.77,934.23,-81.16,-84.27,766.93,-68.01,-1,2
2018-05-02 19:05:00,855.9,870.95,-83.62,-94.45,787.92,-74.38,-1,2
2018-05-02 20:40:00,991.87,1032.84,-112.74,-115.99,855.54,-87.62,-1,2
2018-05-02 20:45:00,1004.9,1066.46,-121.8,-116.27,854.89,-89.71,-1,2
2018-05-04 14:20:00,807.95,881.0,-87.79,-99.39,820.22,-61.56,-1,2
2018-05-04 14:50:00,1006.66,976.65,-115.48,-115.62,851.24,-93.18,-1,2
2018-05-04 14:55:00,1003.87,980.57,-120.22,-108.54,838.25,-99.08,-1,2
2018-05-04 15:05:00,972.82,954.35,-110.02,-106.06,836.23,-92.52,-1,2
2018-05-06 16:55:00,909.53,40.57,-227.59,-104.31,686.73,-176.29,-1,2
2018-05-06 17:05:00,907.36,40.57,-218.69,-130.23,694.46,-165.07,-1,2
2018-05-06 17:15:00,899.07,40.57,-233.68,-150.32,699.59,-181.61,-1,2
2018-05-06 17:30:00,892.0,40.57,-233.69,-138.63,716.41,-181.28,-1,2
2018-05-06 17:35:00,889.99,40.57,-238.51,-186.69,716.84,-185.33,-1,2
2018-05-06 17:40:00,884.45,40.57,-237.37,-164.6,712.66,-182.29,-1,2
2018-05-06 18:00:00,885.43,40.57,-229.33,-138.53,709.89,-176.76,-1,2
2018-05-07 02:10:00,998.17,1032.32,-242.38,-58.83,938.41,-183.02,-1,2
2018-05-07 19:40:00,877.06,886.95,-129.22,-106.0,547.89,-89.42,-1,2
2018-05-07 19:45:00,928.57,909.43,-131.27,-118.83,583.84,-101.43,-1,2
2018-05-07 20:05:00,917.97,917.53,-131.37,-106.08,607.37,-107.28,-1,2
2018-05-07 20:10:00,935.38,928.44,-128.68,-110.06,605.64,-106.4,-1,2
2018-05-07 20:15:00,933.87,930.29,-116.22,-100.06,602.73,-93.85,-1,2
2018-05-07 20:20:00,885.52,904.53,-121.63,-109.12,594.35,-104.26,-1,2
2018-05-07 20:25:00,884.16,899.74,-116.23,-92.61,591.54,-96.68,-1,2
2018-05-07 20:30:00,905.88,903.96,-126.76,-100.35,591.07,-104.99,-1,2
2018-05-07 20:35:00,930.74,932.4,-127.07,-105.45,594.32,-106.15,-1,2
2018-05-07 20:40:00,860.21,877.99,-123.32,-103.19,584.34,-103.22,-1,2
2018-05-07 20:45:00,832.78,844.72,-112.16,-92.68,574.34,-96.67,-1,2
2018-05-07 20:55:00,898.0,909.1,-134.1,-110.87,593.21,-105.82,-1,2
2018-05-07 21:00:00,844.01,867.52,-135.21,-113.34,586.76,-106.54,-1,2
2018-05-07 21:05:00,876.97,862.23,-131.57,-109.96,583.6,-102.76,-1,2
2018-05-07 21:10:00,960.87,945.24,-140.73,-122.32,619.55,-113.76,-1,2
2018-05-08 04:00:00,919.28,867.16,-76.2,-72.85,831.58,-65.58,-1,2
2018-05-08 04:10:00,965.11,883.16,-70.92,-67.18,837.09,-63.83,-1,2
2018-05-08 04:55:00,925.55,865.38,-97.0,-85.08,825.87,-83.74,-1,2
2018-05-08 05:00:00,962.82,909.87,-95.29,-81.1,856.85,-78.58,-1,2
2018-05-08 05:25:00,986.86,971.3,-119.63,-109.74,947.96,-88.26,-1,2
